sale_id,store_id,region,product_name,category,quantity,unit_price,sale_date,customer_age_group
9351,Store_041,South,Orange,Produce,1,0.89,2024-04-28,18-25
9352,Store_021,Central,Apple,Produce,4,0.79,2024-09-23,46-55
9353,Store_040,North,Yogurt,Dairy,3,2.49,2024-08-04,26-35
9354,Store_037,Central,Cheese,Dairy,1,5.99,2023-05-12,36-45
9355,Store_012,South,Cheese,Dairy,7,5.99,2024-01-26,46-55
9356,Store_037,Central,Orange,Produce,10,0.89,2024-08-13,18-25
9357,Store_037,East,Cheese,Dairy,3,5.99,2024-08-17,46-55
9358,Store_020,East,Pasta,Pantry,16,1.49,2024-01-15,26-35
9359,Store_040,East,Rice,Pantry,7,2.99,2023-04-15,46-55
9360,Store_034,North,Bread,Bakery,7,2.99,2024-08-22,26-35
9361,Store_002,North,Banana,Produce,14,0.29,2024-04-20,46-55
9362,Store_049,North,Pasta,Pantry,16,1.49,2023-12-05,
9363,Store_024,Central,Tuna,Seafood,20,9.99,2023-11-05,56+
9364,Store_001,East,Chicken,Meat,16,8.99,2024-12-30,26-35
9365,Store_002,East,Bagel,Bakery,4,0.99,2023-06-24,26-35
9366,Store_008,Central,Shrimp,Seafood,13,11.99,2023-01-22,56+
9367,Store_039,West,Orange,Produce,6,,2023-03-07,26-35
9368,Store_024,East,Milk,Dairy,13,3.99,2023-05-13,46-55
9369,Store_039,Central,Cheese,Dairy,7,5.99,2023-03-01,56+
9370,Store_048,East,Soda,Beverages,12,1.99,2023-04-21,46-55
9371,Store_029,West,Tuna,Seafood,2,9.99,2023-06-13,36-45
9372,Store_005,East,Salmon,Seafood,10,14.99,2023-10-03,56+
9373,Store_021,South,Pork,Meat,12,7.99,2024-04-09,56+
9374,Store_001,North,Bagel,Bakery,9,0.99,2023-11-06,
9375,Store_021,West,Croissant,Bakery,1,1.99,2024-03-29,36-45
9376,Store_001,South,Pork,Meat,4,7.99,2024-07-22,36-45
9377,Store_024,South,Milk,Dairy,3,3.99,2024-03-25,46-55
9378,Store_044,Central,Shrimp,Seafood,4,11.99,2024-07-02,26-35
9379,Store_009,West,Shrimp,Seafood,14,11.99,2023-11-06,46-55
9380,Store_025,Central,Milk,Dairy,6,3.99,2024-03-19,46-55
9381,Store_019,East,Apple,Produce,19,0.79,2023-09-12,
9382,Store_027,Central,Pasta,Pantry,5,1.49,2023-01-08,18-25
9383,Store_014,North,Banana,Produce,15,0.29,2023-08-29,56+
9384,Store_021,North,Chicken,Meat,4,8.99,2023-09-25,36-45
9385,Store_012,East,Cereal,Pantry,16,4.49,2023-10-26,46-55
9386,Store_033,East,Shrimp,Seafood,11,11.99,2024-12-09,26-35
9387,Store_012,East,Water,Beverages,4,0.99,2023-05-15,26-35
9388,Store_007,North,Beef,Meat,3,12.99,2023-01-03,36-45
9389,Store_030,Central,Pasta,Pantry,16,1.49,2024-03-01,18-25
9390,Store_011,Central,Apple,Produce,5,0.79,2024-07-31,46-55
9391,Store_034,East,Salmon,Seafood,3,14.99,2023-12-06,36-45
9392,Store_007,Central,Cheese,Dairy,7,5.99,2023-09-28,18-25
9393,Store_037,South,Apple,Produce,16,0.79,2023-01-27,36-45
9394,Store_012,East,Pork,Meat,12,7.99,2023-03-08,36-45
9395,Store_041,East,Cereal,Pantry,15,4.49,2024-05-19,46-55
9396,Store_022,North,Water,Beverages,1,0.99,2023-01-02,46-55
9397,Store_028,West,Cheese,Dairy,7,5.99,2023-01-05,
9398,Store_033,East,Soda,Beverages,1,1.99,2024-05-06,36-45
9399,Store_044,South,Rice,Pantry,5,2.99,2024-07-27,18-25
9400,Store_042,North,Yogurt,Dairy,2,2.49,2023-02-05,36-45
9401,Store_024,East,Orange,Produce,16,0.89,2023-09-05,26-35
9402,Store_024,North,Bagel,Bakery,12,0.99,2023-02-12,18-25
9403,Store_035,North,Salmon,Seafood,15,14.99,2024-05-28,46-55
9404,Store_008,East,Chicken,Meat,6,8.99,2024-10-04,36-45
9405,Store_024,Central,Shrimp,Seafood,18,11.99,2023-10-06,56+
9406,Store_029,North,Water,Beverages,4,0.99,2024-10-11,56+
9407,Store_032,South,Cereal,Pantry,14,4.49,2023-05-29,56+
9408,Store_018,Central,Bread,Bakery,20,2.99,2023-08-02,46-55
9409,Store_034,West,Juice,Beverages,9,3.49,2024-06-22,46-55
9410,Store_014,Central,Yogurt,Dairy,3,2.49,2024-05-13,26-35
9411,Store_008,Central,Croissant,Bakery,10,1.99,2023-06-25,56+
9412,Store_027,East,Pasta,Pantry,7,1.49,2023-08-28,26-35
9413,Store_029,Central,Salmon,Seafood,12,14.99,2023-10-30,26-35
9414,Store_040,Central,Chicken,Meat,3,8.99,2024-09-05,56+
9415,Store_044,West,Pasta,Pantry,12,1.49,2023-08-11,
9416,Store_023,East,Shrimp,Seafood,20,11.99,2024-12-28,46-55
9417,Store_003,Central,Banana,Produce,12,0.29,2023-01-22,46-55
9418,Store_049,South,Bagel,Bakery,1,0.99,2023-01-29,56+
9419,Store_004,West,Croissant,Bakery,12,1.99,2024-06-07,36-45
9420,Store_008,Central,Beef,Meat,5,12.99,2023-01-21,18-25
9421,Store_008,South,Yogurt,Dairy,14,2.49,2023-03-06,36-45
9422,Store_001,East,Rice,Pantry,10,2.99,2023-06-07,46-55
9423,Store_035,East,Pork,Meat,5,7.99,2023-05-01,36-45
9424,Store_033,South,Bagel,Bakery,19,0.99,2024-04-12,36-45
9425,Store_028,North,Pork,Meat,12,7.99,2023-03-17,56+
9426,Store_035,East,Milk,Dairy,3,3.99,2023-07-26,36-45
9427,Store_011,East,Soda,Beverages,1,1.99,2023-05-03,56+
9428,Store_050,North,Shrimp,Seafood,17,11.99,2024-10-29,56+
9429,Store_034,East,Apple,Produce,4,0.79,2024-03-15,56+
9430,Store_040,East,Bagel,Bakery,7,0.99,2023-03-09,36-45
9431,Store_008,West,Apple,Produce,4,0.79,2024-02-20,26-35
9432,Store_028,North,Bread,Bakery,20,2.99,2023-04-28,46-55
9433,Store_021,South,Cereal,Pantry,10,4.49,2023-05-04,26-35
9434,Store_024,South,Pasta,Pantry,18,1.49,2023-01-11,18-25
9435,Store_026,North,Pasta,Pantry,15,1.49,2024-06-11,26-35
9436,Store_049,West,Bread,Bakery,8,2.99,2024-08-21,36-45
9437,Store_049,Central,Croissant,Bakery,1,1.99,2023-04-06,56+
9438,Store_037,North,Apple,Produce,10,0.79,2024-03-07,18-25
9439,Store_019,North,Banana,Produce,14,0.29,2024-10-10,36-45
9440,Store_001,Central,Salmon,Seafood,3,14.99,2024-02-06,56+
9441,Store_013,South,Pasta,Pantry,7,1.49,2024-09-13,
9442,Store_003,West,Bread,Bakery,10,2.99,2023-08-04,26-35
9443,Store_048,East,Pork,Meat,11,7.99,2024-02-06,36-45
9444,Store_038,North,Apple,Produce,13,0.79,2023-08-21,56+
9445,Store_047,West,Juice,Beverages,14,3.49,2024-10-03,26-35
9446,Store_031,North,Soda,Beverages,13,1.99,2023-10-18,36-45
9447,Store_023,West,Salmon,Seafood,13,14.99,2024-01-21,46-55
9448,Store_013,East,Cereal,Pantry,16,4.49,2024-03-18,46-55
9449,Store_013,South,Bread,Bakery,8,2.99,2023-04-30,
9450,Store_036,North,Water,Beverages,2,0.99,2023-06-21,46-55
9451,Store_045,South,Soda,Beverages,17,1.99,2024-08-03,18-25
9452,Store_010,South,Cheese,Dairy,2,5.99,2024-06-14,56+
9453,Store_031,East,Shrimp,Seafood,14,11.99,2023-05-15,36-45
9454,Store_035,South,Orange,Produce,9,0.89,2024-11-16,56+
9455,Store_043,West,Soda,Beverages,19,1.99,2024-08-18,36-45
9456,Store_039,East,Soda,Beverages,16,1.99,2023-03-08,46-55
9457,Store_026,North,Banana,Produce,20,0.29,2023-04-16,56+
9458,Store_020,East,Apple,Produce,2,0.79,2023-08-03,18-25
9459,Store_009,Central,Croissant,Bakery,1,1.99,2023-02-19,26-35
9460,Store_049,Central,Water,Beverages,6,0.99,2023-12-05,56+
9461,Store_011,North,Cheese,Dairy,12,5.99,2023-05-25,36-45
9462,Store_013,North,Cereal,Pantry,6,4.49,2023-06-24,
9463,Store_013,South,Bagel,Bakery,13,0.99,2023-03-26,36-45
9464,Store_011,North,Cheese,Dairy,18,5.99,2023-05-20,36-45
9465,Store_020,Central,Water,Beverages,6,0.99,2024-08-12,56+
9466,Store_025,East,Tuna,Seafood,7,9.99,2023-12-29,26-35
9467,Store_014,South,Apple,Produce,9,0.79,2023-06-03,36-45
9468,Store_026,East,Salmon,Seafood,18,14.99,2023-09-21,26-35
9469,Store_044,East,Yogurt,Dairy,1,2.49,2024-03-26,56+
9470,Store_020,East,Banana,Produce,18,0.29,2024-02-27,26-35
9471,Store_033,North,Pork,Meat,17,7.99,2024-02-25,26-35
9472,Store_026,Central,Shrimp,Seafood,14,11.99,2024-03-02,36-45
9473,Store_006,North,Orange,Produce,13,0.89,2024-10-27,36-45
9474,Store_006,Central,Pork,Meat,11,7.99,2023-02-18,56+
9475,Store_010,Central,Shrimp,Seafood,9,11.99,2023-12-08,36-45
9476,Store_045,South,Rice,Pantry,17,2.99,2024-02-13,46-55
9477,Store_005,Central,Rice,Pantry,7,2.99,2024-07-06,36-45
9478,Store_001,West,Shrimp,Seafood,9,11.99,2024-02-24,18-25
9479,Store_021,North,Pork,Meat,19,7.99,2023-12-08,46-55
9480,Store_016,Central,Beef,Meat,4,12.99,2023-11-22,36-45
9481,Store_043,North,Cheese,Dairy,19,,2023-10-02,36-45
9482,Store_021,South,Bread,Bakery,11,2.99,2024-05-15,56+
9483,Store_039,North,Banana,Produce,1,0.29,2024-04-02,46-55
9484,Store_045,West,Pork,Meat,5,7.99,2024-02-23,36-45
9485,Store_017,East,Orange,Produce,12,0.89,2024-04-21,36-45
9486,Store_022,South,Apple,Produce,20,0.79,2023-12-08,56+
9487,Store_047,East,Bread,Bakery,14,2.99,2024-08-24,
9488,Store_020,West,Pasta,Pantry,20,1.49,2023-11-22,26-35
9489,Store_028,East,Croissant,Bakery,16,1.99,2024-05-07,36-45
9490,Store_036,West,Banana,Produce,5,0.29,2023-12-03,56+
9491,Store_035,West,Milk,Dairy,3,3.99,2023-02-21,26-35
9492,Store_045,South,Pork,Meat,14,7.99,2023-03-06,56+
9493,Store_026,Central,Soda,Beverages,17,1.99,2024-11-16,36-45
9494,Store_027,West,Cereal,Pantry,8,4.49,2023-04-19,56+
9495,Store_032,North,Cereal,Pantry,1,4.49,2023-04-25,56+
9496,Store_030,West,Water,Beverages,5,0.99,2024-01-01,18-25
9497,Store_017,South,Tuna,Seafood,10,,2023-12-11,26-35
9498,Store_035,East,Bread,Bakery,14,2.99,2024-06-21,56+
9499,Store_038,North,Banana,Produce,16,0.29,2024-08-24,18-25
9500,Store_028,Central,Banana,Produce,1,0.29,2024-08-30,46-55
9501,Store_006,South,Pork,Meat,12,7.99,2023-12-19,36-45
9502,Store_021,Central,Soda,Beverages,18,1.99,2023-04-22,18-25
9503,Store_008,Central,Cereal,Pantry,13,4.49,2024-05-27,18-25
9504,Store_032,Central,Beef,Meat,4,12.99,2024-03-24,
9505,Store_049,West,Apple,Produce,14,0.79,2024-09-04,56+
9506,Store_044,South,Chicken,Meat,7,8.99,2024-07-24,18-25
9507,Store_030,North,Bagel,Bakery,7,0.99,2024-02-01,26-35
9508,Store_019,South,Cereal,Pantry,20,4.49,2024-04-18,56+
9509,Store_026,North,Banana,Produce,14,0.29,2024-09-19,18-25
9510,Store_034,North,Shrimp,Seafood,13,11.99,2024-05-04,46-55
9511,Store_015,South,Pasta,Pantry,19,1.49,2024-08-30,18-25
9512,Store_015,South,Milk,Dairy,15,3.99,2023-07-25,26-35
9513,Store_033,East,Beef,Meat,12,12.99,2024-02-16,18-25
9514,Store_050,West,Croissant,Bakery,19,1.99,2023-02-06,18-25
9515,Store_050,North,Chicken,Meat,16,8.99,2023-06-28,56+
9516,Store_045,East,Milk,Dairy,2,3.99,2023-08-12,36-45
9517,Store_049,Central,Beef,Meat,2,12.99,2024-10-14,18-25
9518,Store_009,Central,Orange,Produce,20,0.89,2024-01-24,18-25
9519,Store_018,West,Water,Beverages,18,0.99,2024-02-10,18-25
9520,Store_031,Central,Salmon,Seafood,9,14.99,2023-04-19,56+
9521,Store_048,South,Soda,Beverages,17,1.99,2023-10-27,26-35
9522,Store_042,West,Croissant,Bakery,1,1.99,2024-04-12,36-45
9523,Store_013,East,Rice,Pantry,5,2.99,2023-05-30,36-45
9524,Store_049,Central,Shrimp,Seafood,18,11.99,2023-06-07,36-45
9525,Store_029,West,Beef,Meat,17,12.99,2023-03-29,36-45
9526,Store_004,East,Yogurt,Dairy,12,2.49,2024-06-02,46-55
9527,Store_009,Central,Shrimp,Seafood,1,11.99,2023-09-20,18-25
9528,Store_023,West,Orange,Produce,20,0.89,2024-05-24,36-45
9529,Store_003,North,Banana,Produce,8,0.29,2024-03-22,46-55
9530,Store_012,East,Soda,Beverages,3,1.99,2023-05-03,18-25
9531,Store_001,East,Apple,Produce,19,0.79,2024-08-10,36-45
9532,Store_009,West,Chicken,Meat,6,8.99,2024-02-28,26-35
9533,Store_023,East,Juice,Beverages,17,3.49,2023-04-28,56+
9534,Store_007,West,Orange,Produce,9,0.89,2024-07-26,36-45
9535,Store_050,East,Pasta,Pantry,14,1.49,2024-11-02,26-35
9536,Store_002,West,Apple,Produce,3,0.79,2023-10-19,18-25
9537,Store_046,North,Beef,Meat,11,12.99,2023-07-14,26-35
9538,Store_003,Central,Salmon,Seafood,5,14.99,2024-09-12,18-25
9539,Store_044,North,Salmon,Seafood,7,14.99,2023-09-07,26-35
9540,Store_009,East,Pork,Meat,6,7.99,2024-07-31,26-35
9541,Store_009,East,Bread,Bakery,3,2.99,2024-11-15,18-25
9542,Store_046,South,Juice,Beverages,10,3.49,2024-09-23,36-45
9543,Store_001,West,Apple,Produce,20,0.79,2023-02-06,56+
9544,Store_025,East,Salmon,Seafood,18,14.99,2024-10-15,46-55
9545,Store_028,North,Soda,Beverages,9,1.99,2024-10-18,56+
9546,Store_010,East,Juice,Beverages,14,3.49,2023-09-05,18-25
9547,Store_026,North,Apple,Produce,7,0.79,2024-12-25,56+
9548,Store_014,South,Beef,Meat,5,12.99,2024-05-14,36-45
9549,Store_035,East,Water,Beverages,4,0.99,2023-08-28,46-55
9550,Store_030,East,Rice,Pantry,18,2.99,2024-06-07,36-45
9551,Store_030,East,Chicken,Meat,11,8.99,2023-02-16,18-25
9552,Store_039,Central,Juice,Beverages,19,3.49,2024-05-03,18-25
9553,Store_012,South,Water,Beverages,17,0.99,2024-03-20,46-55
9554,Store_002,East,Bagel,Bakery,8,0.99,2023-03-13,36-45
9555,Store_006,Central,Apple,Produce,1,0.79,2023-01-07,26-35
9556,Store_029,West,Beef,Meat,11,12.99,2023-03-28,26-35
9557,Store_023,East,Pork,Meat,13,7.99,2024-03-04,56+
9558,Store_035,East,Soda,Beverages,2,1.99,2024-06-26,18-25
9559,Store_042,North,Cereal,Pantry,18,4.49,2024-04-07,26-35
9560,Store_034,West,Water,Beverages,17,0.99,2024-02-25,
9561,Store_018,Central,Cereal,Pantry,13,4.49,2023-03-01,46-55
9562,Store_045,South,Milk,Dairy,20,3.99,2024-05-20,56+
9563,Store_021,East,Pork,Meat,5,7.99,2023-01-19,18-25
9564,Store_044,East,Pork,Meat,10,7.99,2023-11-25,26-35
9565,Store_007,West,Apple,Produce,13,0.79,2024-03-28,36-45
9566,Store_042,Central,Beef,Meat,6,12.99,2024-09-11,18-25
9567,Store_009,North,Soda,Beverages,5,1.99,2023-07-23,56+
9568,Store_025,East,Yogurt,Dairy,1,2.49,2024-12-25,46-55
9569,Store_010,North,Milk,Dairy,16,3.99,2024-10-02,56+
9570,Store_016,East,Apple,Produce,20,0.79,2024-02-01,56+
9571,Store_003,South,Apple,Produce,20,0.79,2024-10-25,18-25
9572,Store_013,Central,Orange,Produce,14,0.89,2023-10-23,46-55
9573,Store_050,South,Pork,Meat,10,7.99,2024-11-14,56+
9574,Store_025,West,Chicken,Meat,6,,2024-02-06,36-45
9575,Store_006,East,Soda,Beverages,16,1.99,2024-04-16,46-55
9576,Store_046,West,Soda,Beverages,15,1.99,2023-05-03,46-55
9577,Store_018,South,Yogurt,Dairy,2,2.49,2024-12-07,26-35
9578,Store_024,Central,Water,Beverages,3,0.99,2023-06-20,18-25
9579,Store_014,North,Shrimp,Seafood,17,11.99,2023-09-23,26-35
9580,Store_039,North,Soda,Beverages,11,1.99,2023-01-19,56+
9581,Store_046,East,Bread,Bakery,19,2.99,2023-06-17,56+
9582,Store_048,East,Water,Beverages,13,0.99,2024-04-03,56+
9583,Store_016,North,Pork,Meat,7,7.99,2024-05-27,36-45
9584,Store_008,West,Water,Beverages,17,0.99,2024-01-28,18-25
9585,Store_007,West,Soda,Beverages,11,1.99,2023-01-23,36-45
9586,Store_045,West,Cheese,Dairy,6,5.99,2023-04-01,26-35
9587,Store_031,Central,Bread,Bakery,6,2.99,2024-04-02,56+
9588,Store_002,Central,Cheese,Dairy,7,5.99,2024-05-13,
9589,Store_022,South,Bagel,Bakery,17,0.99,2024-09-14,56+
9590,Store_044,Central,Yogurt,Dairy,4,2.49,2024-10-30,36-45
9591,Store_028,Central,Cereal,Pantry,1,4.49,2023-02-25,46-55
9592,Store_030,Central,Banana,Produce,18,0.29,2024-09-22,18-25
9593,Store_042,West,Soda,Beverages,9,1.99,2024-06-12,56+
9594,Store_017,South,Croissant,Bakery,8,1.99,2023-12-20,36-45
9595,Store_030,North,Milk,Dairy,8,3.99,2023-06-19,46-55
9596,Store_017,East,Pork,Meat,7,,2024-08-02,26-35
9597,Store_035,West,Tuna,Seafood,10,9.99,2023-10-30,46-55
9598,Store_044,South,Soda,Beverages,14,1.99,2024-10-06,46-55
9599,Store_049,Central,Cereal,Pantry,17,4.49,2023-02-25,26-35
9600,Store_016,South,Orange,Produce,11,0.89,2023-04-20,18-25
9601,Store_025,East,Yogurt,Dairy,12,2.49,2023-05-10,26-35
9602,Store_034,North,Orange,Produce,15,0.89,2024-12-11,56+
9603,Store_001,South,Chicken,Meat,5,8.99,2023-06-20,36-45
9604,Store_020,South,Pork,Meat,7,7.99,2023-06-03,
9605,Store_016,South,Apple,Produce,15,0.79,2024-07-31,18-25
9606,Store_045,South,Apple,Produce,13,0.79,2023-03-09,46-55
9607,Store_038,West,Water,Beverages,15,0.99,2024-06-11,46-55
9608,Store_005,Central,Banana,Produce,4,0.29,2024-09-13,46-55
9609,Store_007,East,Soda,Beverages,16,1.99,2024-08-27,18-25
9610,Store_041,Central,Shrimp,Seafood,18,11.99,2023-06-29,26-35
9611,Store_018,North,Bagel,Bakery,17,0.99,2023-04-28,18-25
9612,Store_045,East,Cereal,Pantry,4,4.49,2024-04-03,46-55
9613,Store_037,Central,Banana,Produce,10,0.29,2023-09-23,46-55
9614,Store_017,North,Beef,Meat,14,12.99,2023-04-09,36-45
9615,Store_024,West,Cereal,Pantry,13,4.49,2024-12-17,46-55
9616,Store_042,East,Bread,Bakery,18,2.99,2023-07-29,56+
9617,Store_039,North,Banana,Produce,13,0.29,2023-01-29,18-25
9618,Store_004,Central,Croissant,Bakery,1,1.99,2023-09-14,18-25
9619,Store_036,East,Salmon,Seafood,20,14.99,2024-01-03,26-35
9620,Store_040,West,Chicken,Meat,10,8.99,2024-03-29,26-35
9621,Store_014,East,Shrimp,Seafood,12,11.99,2024-02-24,46-55
9622,Store_017,West,Milk,Dairy,10,3.99,2023-04-04,46-55
9623,Store_049,West,Banana,Produce,20,0.29,2023-09-20,36-45
9624,Store_013,North,Tuna,Seafood,16,9.99,2024-02-17,46-55
9625,Store_025,North,Juice,Beverages,5,3.49,2024-01-24,26-35
9626,Store_002,Central,Water,Beverages,1,0.99,2024-01-04,18-25
9627,Store_016,Central,Soda,Beverages,9,1.99,2024-10-06,26-35
9628,Store_043,West,Beef,Meat,15,12.99,2023-07-21,56+
9629,Store_021,West,Bread,Bakery,8,2.99,2024-12-13,36-45
9630,Store_010,South,Chicken,Meat,20,8.99,2024-08-10,46-55
9631,Store_004,West,Bread,Bakery,9,2.99,2023-08-24,46-55
9632,Store_003,North,Cereal,Pantry,14,4.49,2024-01-24,18-25
9633,Store_043,Central,Cereal,Pantry,17,4.49,2023-12-01,18-25
9634,Store_050,West,Yogurt,Dairy,6,2.49,2024-01-20,56+
9635,Store_030,East,Bread,Bakery,10,2.99,2024-05-16,18-25
9636,Store_034,Central,Rice,Pantry,18,2.99,2023-10-08,46-55
9637,Store_015,South,Banana,Produce,19,0.29,2024-06-29,18-25
9638,Store_008,West,Bagel,Bakery,6,0.99,2023-01-01,
9639,Store_019,West,Juice,Beverages,10,3.49,2024-05-27,26-35
9640,Store_001,Central,Croissant,Bakery,4,1.99,2023-12-29,
9641,Store_035,North,Pork,Meat,3,7.99,2023-01-24,
9642,Store_008,West,Water,Beverages,11,0.99,2023-08-21,36-45
9643,Store_047,South,Cheese,Dairy,18,5.99,2023-12-23,36-45
9644,Store_033,Central,Apple,Produce,4,0.79,2023-04-13,26-35
9645,Store_044,West,Apple,Produce,17,0.79,2023-06-27,56+
9646,Store_006,Central,Beef,Meat,18,12.99,2024-02-15,36-45
9647,Store_006,South,Beef,Meat,3,12.99,2024-06-16,18-25
9648,Store_043,East,Bread,Bakery,14,2.99,2024-10-15,36-45
9649,Store_003,North,Tuna,Seafood,15,9.99,2023-09-20,18-25
9650,Store_020,East,Shrimp,Seafood,10,11.99,2023-10-05,56+
9651,Store_027,South,Milk,Dairy,10,3.99,2023-02-26,36-45
9652,Store_006,Central,Apple,Produce,9,0.79,2023-02-21,56+
9653,Store_035,Central,Orange,Produce,17,0.89,2024-08-01,56+
9654,Store_040,West,Chicken,Meat,17,8.99,2023-05-05,36-45
9655,Store_035,East,Rice,Pantry,17,2.99,2024-07-15,46-55
9656,Store_050,West,Salmon,Seafood,18,14.99,2023-04-05,46-55
9657,Store_048,North,Salmon,Seafood,5,14.99,2024-07-15,36-45
9658,Store_008,South,Cereal,Pantry,19,4.49,2024-08-17,56+
9659,Store_043,North,Yogurt,Dairy,10,2.49,2023-11-01,26-35
9660,Store_027,West,Rice,Pantry,7,2.99,2024-07-25,18-25
9661,Store_028,North,Salmon,Seafood,3,14.99,2024-07-21,26-35
9662,Store_044,East,Milk,Dairy,9,3.99,2024-08-18,18-25
9663,Store_007,North,Salmon,Seafood,15,14.99,2023-04-24,36-45
9664,Store_033,South,Salmon,Seafood,7,,2024-12-20,26-35
9665,Store_038,Central,Apple,Produce,6,0.79,2023-04-16,36-45
9666,Store_005,South,Orange,Produce,2,0.89,2023-10-08,36-45
9667,Store_025,North,Bagel,Bakery,15,0.99,2024-06-06,26-35
9668,Store_018,West,Rice,Pantry,19,2.99,2023-06-17,36-45
9669,Store_033,North,Juice,Beverages,9,3.49,2023-08-14,
9670,Store_013,North,Soda,Beverages,17,1.99,2024-02-12,46-55
9671,Store_049,East,Tuna,Seafood,5,9.99,2024-10-12,18-25
9672,Store_014,East,Orange,Produce,13,0.89,2023-08-23,26-35
9673,Store_014,North,Banana,Produce,15,0.29,2024-08-04,18-25
9674,Store_026,Central,Yogurt,Dairy,17,2.49,2024-06-19,
9675,Store_009,South,Shrimp,Seafood,17,11.99,2023-09-23,18-25
9676,Store_038,East,Bagel,Bakery,20,0.99,2024-08-04,36-45
9677,Store_012,Central,Salmon,Seafood,6,14.99,2024-08-06,46-55
9678,Store_006,North,Soda,Beverages,1,1.99,2024-01-18,26-35
9679,Store_002,East,Soda,Beverages,6,1.99,2024-10-30,26-35
9680,Store_014,Central,Pasta,Pantry,20,1.49,2023-09-18,36-45
9681,Store_035,Central,Pasta,Pantry,11,1.49,2024-04-21,46-55
9682,Store_042,West,Juice,Beverages,10,3.49,2023-09-06,18-25
9683,Store_048,South,Yogurt,Dairy,14,2.49,2024-03-24,36-45
9684,Store_046,North,Salmon,Seafood,1,14.99,2023-10-08,18-25
9685,Store_035,Central,Salmon,Seafood,5,14.99,2023-08-13,36-45
9686,Store_038,East,Chicken,Meat,8,8.99,2023-11-12,36-45
9687,Store_029,North,Croissant,Bakery,2,1.99,2024-11-14,56+
9688,Store_027,East,Beef,Meat,17,12.99,2023-08-10,56+
9689,Store_024,East,Water,Beverages,15,0.99,2024-12-04,56+
9690,Store_021,West,Water,Beverages,15,0.99,2024-01-13,26-35
9691,Store_022,North,Bread,Bakery,11,2.99,2024-01-17,18-25
9692,Store_010,West,Cheese,Dairy,20,5.99,2023-04-10,46-55
9693,Store_014,Central,Pork,Meat,3,7.99,2023-06-01,36-45
9694,Store_047,Central,Pork,Meat,14,7.99,2023-08-12,
9695,Store_028,West,Beef,Meat,16,12.99,2023-03-24,46-55
9696,Store_011,West,Salmon,Seafood,5,14.99,2024-09-09,26-35
9697,Store_006,West,Cereal,Pantry,20,4.49,2024-12-02,46-55
9698,Store_027,East,Beef,Meat,6,12.99,2023-09-01,56+
9699,Store_020,East,Bread,Bakery,13,2.99,2023-02-10,18-25
9700,Store_030,North,Salmon,Seafood,12,14.99,2023-07-16,18-25
9701,Store_046,South,Bread,Bakery,16,2.99,2024-09-17,46-55
9702,Store_032,North,Pork,Meat,1,7.99,2023-04-26,26-35
9703,Store_050,Central,Pasta,Pantry,2,1.49,2024-12-10,36-45
9704,Store_024,West,Milk,Dairy,17,3.99,2023-09-22,56+
9705,Store_010,Central,Apple,Produce,12,0.79,2024-08-23,56+
9706,Store_009,East,Tuna,Seafood,15,9.99,2023-12-13,36-45
9707,Store_015,Central,Soda,Beverages,16,1.99,2023-02-12,56+
9708,Store_026,North,Pasta,Pantry,9,1.49,2024-06-22,36-45
9709,Store_016,South,Milk,Dairy,18,3.99,2023-01-04,18-25
9710,Store_034,West,Pork,Meat,5,7.99,2023-07-27,46-55
9711,Store_031,North,Water,Beverages,7,0.99,2024-02-04,56+
9712,Store_015,West,Orange,Produce,9,0.89,2023-07-13,56+
9713,Store_011,South,Bread,Bakery,18,2.99,2023-03-01,46-55
9714,Store_022,North,Pork,Meat,15,7.99,2023-11-13,26-35
9715,Store_039,East,Cereal,Pantry,16,4.49,2024-07-27,36-45
9716,Store_039,North,Milk,Dairy,20,3.99,2023-11-23,46-55
9717,Store_041,North,Juice,Beverages,1,3.49,2023-07-06,46-55
9718,Store_012,South,Bagel,Bakery,17,0.99,2023-01-06,18-25
